,Zimbabwe,source,target,value
2105,Bangladesh,Noncommunicable diseases,Neurological conditions,8.7
2107,Bangladesh,Neurological conditions,Alzheimer disease and other dementias,4.8
2108,Bangladesh,Neurological conditions,Parkinson disease,2.0
2109,Bangladesh,Neurological conditions,Epilepsy,1.4
2110,Bangladesh,Neurological conditions,Multiple sclerosis,0.1
2111,Bangladesh,Neurological conditions,Migraine,0.0
2112,Bangladesh,Neurological conditions,Non-migraine headache,0.0
2113,Bangladesh,Neurological conditions,Other neurological conditions,0.4
2114,Bangladesh,Noncommunicable diseases,Sense organ diseases,0.0
2116,Bangladesh,Noncommunicable diseases,Cardiovascular diseases,152.6
2118,Bangladesh,Cardiovascular diseases,Rheumatic heart disease,3.2
2119,Bangladesh,Cardiovascular diseases,Hypertensive heart disease,8.0
2120,Bangladesh,Cardiovascular diseases,Ischaemic heart disease,50.1
2121,Bangladesh,Cardiovascular diseases,Stroke,85.4
2122,Bangladesh,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.8
2123,Bangladesh,Cardiovascular diseases,Other circulatory diseases,5.1
2124,Bangladesh,Noncommunicable diseases,Respiratory diseases,55.4
2126,Bangladesh,Respiratory diseases,Chronic obstructive pulmonary disease,40.7
2127,Bangladesh,Respiratory diseases,Asthma,11.8
2128,Bangladesh,Respiratory diseases,Other respiratory diseases,2.9
2129,Bangladesh,Noncommunicable diseases,Digestive diseases,38.6
2131,Bangladesh,Digestive diseases,Peptic ulcer disease,4.7
2132,Bangladesh,Digestive diseases,Cirrhosis of the liver,23.5
2133,Bangladesh,Digestive diseases,Appendicitis,1.7
2134,Bangladesh,Digestive diseases,Gastritis and duodenitis,0.2
2135,Bangladesh,Digestive diseases,Paralytic ileus and intestinal obstruction,4.5
2136,Bangladesh,Digestive diseases,Inflammatory bowel disease,0.5
2137,Bangladesh,Digestive diseases,Gallbladder and biliary diseases,0.7
2138,Bangladesh,Digestive diseases,Pancreatitis,1.7
2139,Bangladesh,Digestive diseases,Other digestive diseases,1.2
2140,Bangladesh,Noncommunicable diseases,Genitourinary diseases,9.2
2142,Bangladesh,Genitourinary diseases,Kidney diseases,7.2
2143,Bangladesh,Genitourinary diseases,Benign prostatic hyperplasia,0.0
2144,Bangladesh,Genitourinary diseases,Urolithiasis,0.0
2145,Bangladesh,Genitourinary diseases,Other urinary diseases,1.7
2146,Bangladesh,Genitourinary diseases,Infertility,0.0
2147,Bangladesh,Genitourinary diseases,Gynecological diseases,0.2
2148,Bangladesh,Noncommunicable diseases,Skin diseases,0.5
2150,Bangladesh,Noncommunicable diseases,Musculoskeletal diseases,0.9
2152,Bangladesh,Musculoskeletal diseases,Rheumatoid arthritis,0.4
2153,Bangladesh,Musculoskeletal diseases,Osteoarthritis,0.0
2154,Bangladesh,Musculoskeletal diseases,Gout,0.0
2155,Bangladesh,Musculoskeletal diseases,Back and neck pain,0.0
2156,Bangladesh,Musculoskeletal diseases,Other musculoskeletal disorders,0.4
2157,Bangladesh,Noncommunicable diseases,Congenital anomalies,14.5
2159,Bangladesh,Congenital anomalies,Neural tube defects,3.2
2160,Bangladesh,Congenital anomalies,Cleft lip and cleft palate,0.2
2161,Bangladesh,Congenital anomalies,Down syndrome,0.2
2162,Bangladesh,Congenital anomalies,Congenital heart anomalies,5.8
2163,Bangladesh,Congenital anomalies,Other chromosomal anomalies,0.3
2164,Bangladesh,Congenital anomalies,Other congenital anomalies,4.9
2165,Bangladesh,Noncommunicable diseases,Oral conditions,0.0
2167,Bangladesh,Noncommunicable diseases,Sudden infant death syndrome,0.9
2170,Bangladesh,Injuries,Unintentional injuries,45.9
2172,Bangladesh,Unintentional injuries,Road injury,13.8
2173,Bangladesh,Unintentional injuries,Poisonings,0.4
2174,Bangladesh,Unintentional injuries,Falls,1.7
2175,Bangladesh,Unintentional injuries,"Fire, heat and hot substances",1.3
2176,Bangladesh,Unintentional injuries,Drowning,21.0
2177,Bangladesh,Unintentional injuries,Exposure to mechanical forces,0.7
2178,Bangladesh,Unintentional injuries,Natural disasters,0.1
2179,Bangladesh,Unintentional injuries,Other unintentional injuries,6.9
2180,Bangladesh,Injuries,Intentional injuries,11.6
2182,Bangladesh,Intentional injuries,Self-harm,7.7
2183,Bangladesh,Intentional injuries,Interpersonal violence,3.9
2184,Barbados,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.4
2185,Barbados,All Causes,Noncommunicable diseases,2.1
2186,Barbados,All Causes,Injuries,0.1
2189,Barbados,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.2
2191,Barbados,Infectious and parasitic diseases,Tuberculosis,0.0
2192,Barbados,Infectious and parasitic diseases,STDs excluding HIV,0.0
2193,Barbados,Infectious and parasitic diseases,HIV/AIDS,0.2
2194,Barbados,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
2195,Barbados,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
2196,Barbados,Infectious and parasitic diseases,Meningitis,0.0
2197,Barbados,Infectious and parasitic diseases,Encephalitis,0.0
2198,Barbados,Infectious and parasitic diseases,Hepatitis,0.0
2199,Barbados,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
2200,Barbados,Infectious and parasitic diseases,Intestinal nematode infections,0.0
2201,Barbados,Infectious and parasitic diseases,Leprosy,0.0
2202,Barbados,Infectious and parasitic diseases,Other infectious diseases,0.1
2203,Barbados,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
2205,Barbados,Respiratory Infectious ,Lower respiratory infections,0.1
2206,Barbados,Respiratory Infectious ,Upper respiratory infections,0.0
2207,Barbados,Respiratory Infectious ,Otitis media,0.0
2208,Barbados,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2210,Barbados,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
2212,Barbados,Neonatal conditions,Preterm birth complications,0.0
2213,Barbados,Neonatal conditions,Birth asphyxia and birth trauma,0.0
2214,Barbados,Neonatal conditions,Neonatal sepsis and infections,0.0
2215,Barbados,Neonatal conditions,Other neonatal conditions,0.0
2216,Barbados,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2218,Barbados,Nutritional deficiencies,Protein-energy malnutrition,0.0
2219,Barbados,Nutritional deficiencies,Iodine deficiency,0.0
2220,Barbados,Nutritional deficiencies,Vitamin A deficiency,0.0
2221,Barbados,Nutritional deficiencies,Iron-deficiency anaemia,0.0
2222,Barbados,Nutritional deficiencies,Other nutritional deficiencies,0.0
2224,Barbados,Noncommunicable diseases,Malignant neoplasms,0.6
2226,Barbados,Malignant neoplasms,Mouth and oropharynx cancers,0.0
2227,Barbados,Malignant neoplasms,Oesophagus cancer,0.0
2228,Barbados,Malignant neoplasms,Stomach cancer,0.1
2229,Barbados,Malignant neoplasms,Colon and rectum cancers,0.0
2230,Barbados,Malignant neoplasms,Liver cancer,0.0
2231,Barbados,Malignant neoplasms,Pancreas cancer,0.0
2232,Barbados,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
2233,Barbados,Malignant neoplasms,Melanoma and other skin cancers,0.0
2234,Barbados,Malignant neoplasms,Breast cancer,0.1
2235,Barbados,Malignant neoplasms,Cervix uteri cancer,0.0
2236,Barbados,Malignant neoplasms,Corpus uteri cancer,0.0
2237,Barbados,Malignant neoplasms,Ovary cancer,0.0
2238,Barbados,Malignant neoplasms,Prostate cancer,0.1
2239,Barbados,Malignant neoplasms,Testicular cancer,0.0
2240,Barbados,Malignant neoplasms,Kidney cancer,0.0
2241,Barbados,Malignant neoplasms,Bladder cancer,0.0
2242,Barbados,Malignant neoplasms,Brain and nervous system cancers,0.0
2243,Barbados,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
2244,Barbados,Malignant neoplasms,Larynx cancer,0.0
2245,Barbados,Malignant neoplasms,Thyroid cancer,0.0
2246,Barbados,Malignant neoplasms,Mesothelioma,0.0
2247,Barbados,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
2248,Barbados,Malignant neoplasms,Leukaemia,0.0
2249,Barbados,Malignant neoplasms,Other malignant neoplasms,0.0
2250,Barbados,Noncommunicable diseases,Other neoplasms,0.0
2252,Barbados,Noncommunicable diseases,Diabetes mellitus,0.2
2254,Barbados,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
2256,Barbados,"Endocrine, blood, immune disorders",Thalassaemias,0.0
2257,Barbados,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
2258,Barbados,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
2259,Barbados,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
2260,Barbados,Noncommunicable diseases,Mental and substance use disorders,0.0
2262,Barbados,Mental and substance use disorders,Depressive disorders,0.0
2263,Barbados,Mental and substance use disorders,Bipolar disorder,0.0
2264,Barbados,Mental and substance use disorders,Schizophrenia,0.0
2265,Barbados,Mental and substance use disorders,Alcohol use disorders,0.0
2266,Barbados,Mental and substance use disorders,Drug use disorders,0.0
2267,Barbados,Mental and substance use disorders,Anxiety disorders,0.0
2268,Barbados,Mental and substance use disorders,Eating disorders,0.0
2269,Barbados,Mental and substance use disorders,Autism and Asperger syndrome,0.0
2270,Barbados,Mental and substance use disorders,Childhood behavioural disorders,0.0
2271,Barbados,Mental and substance use disorders,Idiopathic intellectual disability,0.0
2272,Barbados,Mental and substance use disorders,Other mental and behavioural disorders,0.0
2273,Barbados,Noncommunicable diseases,Neurological conditions,0.1
2275,Barbados,Neurological conditions,Alzheimer disease and other dementias,0.0
2276,Barbados,Neurological conditions,Parkinson disease,0.0
2277,Barbados,Neurological conditions,Epilepsy,0.0
2278,Barbados,Neurological conditions,Multiple sclerosis,0.0
2279,Barbados,Neurological conditions,Migraine,0.0
2280,Barbados,Neurological conditions,Non-migraine headache,0.0
2281,Barbados,Neurological conditions,Other neurological conditions,0.0
2282,Barbados,Noncommunicable diseases,Sense organ diseases,0.0
2284,Barbados,Noncommunicable diseases,Cardiovascular diseases,0.8
2286,Barbados,Cardiovascular diseases,Rheumatic heart disease,0.0
2287,Barbados,Cardiovascular diseases,Hypertensive heart disease,0.0
2288,Barbados,Cardiovascular diseases,Ischaemic heart disease,0.4
2289,Barbados,Cardiovascular diseases,Stroke,0.3
2290,Barbados,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.0
2291,Barbados,Cardiovascular diseases,Other circulatory diseases,0.1
2292,Barbados,Noncommunicable diseases,Respiratory diseases,0.1
2294,Barbados,Respiratory diseases,Chronic obstructive pulmonary disease,0.1
2295,Barbados,Respiratory diseases,Asthma,0.0
2296,Barbados,Respiratory diseases,Other respiratory diseases,0.0
2297,Barbados,Noncommunicable diseases,Digestive diseases,0.1
2299,Barbados,Digestive diseases,Peptic ulcer disease,0.0
2300,Barbados,Digestive diseases,Cirrhosis of the liver,0.0
2301,Barbados,Digestive diseases,Appendicitis,0.0
2302,Barbados,Digestive diseases,Gastritis and duodenitis,0.0
2303,Barbados,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
2304,Barbados,Digestive diseases,Inflammatory bowel disease,0.0
2305,Barbados,Digestive diseases,Gallbladder and biliary diseases,0.0
2306,Barbados,Digestive diseases,Pancreatitis,0.0
2307,Barbados,Digestive diseases,Other digestive diseases,0.1
2308,Barbados,Noncommunicable diseases,Genitourinary diseases,0.1
2310,Barbados,Genitourinary diseases,Kidney diseases,0.1
2311,Barbados,Genitourinary diseases,Benign prostatic hyperplasia,0.0
2312,Barbados,Genitourinary diseases,Urolithiasis,0.0
2313,Barbados,Genitourinary diseases,Other urinary diseases,0.0
2314,Barbados,Genitourinary diseases,Infertility,0.0
2315,Barbados,Genitourinary diseases,Gynecological diseases,0.0
2316,Barbados,Noncommunicable diseases,Skin diseases,0.1
2318,Barbados,Noncommunicable diseases,Musculoskeletal diseases,0.0
2320,Barbados,Musculoskeletal diseases,Rheumatoid arthritis,0.0
2321,Barbados,Musculoskeletal diseases,Osteoarthritis,0.0
2322,Barbados,Musculoskeletal diseases,Gout,0.0
2323,Barbados,Musculoskeletal diseases,Back and neck pain,0.0
2324,Barbados,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
2325,Barbados,Noncommunicable diseases,Congenital anomalies,0.0
2327,Barbados,Congenital anomalies,Neural tube defects,0.0
2328,Barbados,Congenital anomalies,Cleft lip and cleft palate,0.0
2329,Barbados,Congenital anomalies,Down syndrome,0.0
2330,Barbados,Congenital anomalies,Congenital heart anomalies,0.0
2331,Barbados,Congenital anomalies,Other chromosomal anomalies,0.0
2332,Barbados,Congenital anomalies,Other congenital anomalies,0.0
2333,Barbados,Noncommunicable diseases,Oral conditions,0.0
2335,Barbados,Noncommunicable diseases,Sudden infant death syndrome,0.0
2338,Barbados,Injuries,Unintentional injuries,0.1
2340,Barbados,Unintentional injuries,Road injury,0.0
2341,Barbados,Unintentional injuries,Poisonings,0.0
2342,Barbados,Unintentional injuries,Falls,0.0
2343,Barbados,Unintentional injuries,"Fire, heat and hot substances",0.0
2344,Barbados,Unintentional injuries,Drowning,0.0
2345,Barbados,Unintentional injuries,Exposure to mechanical forces,0.0
2346,Barbados,Unintentional injuries,Natural disasters,0.0
2347,Barbados,Unintentional injuries,Other unintentional injuries,0.0
2348,Barbados,Injuries,Intentional injuries,0.0
2350,Barbados,Intentional injuries,Self-harm,0.0
2351,Barbados,Intentional injuries,Interpersonal violence,0.0
2352,Belarus,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.1
2353,Belarus,All Causes,Noncommunicable diseases,116.3
2354,Belarus,All Causes,Injuries,13.7
2357,Belarus,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.2
2359,Belarus,Infectious and parasitic diseases,Tuberculosis,0.8
2360,Belarus,Infectious and parasitic diseases,STDs excluding HIV,0.0
2361,Belarus,Infectious and parasitic diseases,HIV/AIDS,0.0
2362,Belarus,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
2363,Belarus,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
2364,Belarus,Infectious and parasitic diseases,Meningitis,0.1
2365,Belarus,Infectious and parasitic diseases,Encephalitis,0.1
2366,Belarus,Infectious and parasitic diseases,Hepatitis,0.0
2367,Belarus,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
2368,Belarus,Infectious and parasitic diseases,Intestinal nematode infections,0.0
2369,Belarus,Infectious and parasitic diseases,Leprosy,0.0
2370,Belarus,Infectious and parasitic diseases,Other infectious diseases,0.0
2371,Belarus,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.5
2373,Belarus,Respiratory Infectious ,Lower respiratory infections,1.5
2374,Belarus,Respiratory Infectious ,Upper respiratory infections,0.0
2375,Belarus,Respiratory Infectious ,Otitis media,0.0
2376,Belarus,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2378,Belarus,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.4
2380,Belarus,Neonatal conditions,Preterm birth complications,0.2
2381,Belarus,Neonatal conditions,Birth asphyxia and birth trauma,0.1
2382,Belarus,Neonatal conditions,Neonatal sepsis and infections,0.0
2383,Belarus,Neonatal conditions,Other neonatal conditions,0.0
2384,Belarus,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
2386,Belarus,Nutritional deficiencies,Protein-energy malnutrition,0.0
2387,Belarus,Nutritional deficiencies,Iodine deficiency,0.0
2388,Belarus,Nutritional deficiencies,Vitamin A deficiency,0.0
2389,Belarus,Nutritional deficiencies,Iron-deficiency anaemia,0.0
2390,Belarus,Nutritional deficiencies,Other nutritional deficiencies,0.0
2392,Belarus,Noncommunicable diseases,Malignant neoplasms,21.4
2394,Belarus,Malignant neoplasms,Mouth and oropharynx cancers,0.9
2395,Belarus,Malignant neoplasms,Oesophagus cancer,0.5
2396,Belarus,Malignant neoplasms,Stomach cancer,3.0
2397,Belarus,Malignant neoplasms,Colon and rectum cancers,3.1
2398,Belarus,Malignant neoplasms,Liver cancer,0.3
2399,Belarus,Malignant neoplasms,Pancreas cancer,0.9
2400,Belarus,Malignant neoplasms,"Trachea, bronchus, lung cancers",4.0
2401,Belarus,Malignant neoplasms,Melanoma and other skin cancers,0.2
2402,Belarus,Malignant neoplasms,Breast cancer,1.7
2403,Belarus,Malignant neoplasms,Cervix uteri cancer,0.4
2404,Belarus,Malignant neoplasms,Corpus uteri cancer,0.6
2405,Belarus,Malignant neoplasms,Ovary cancer,0.5
2406,Belarus,Malignant neoplasms,Prostate cancer,0.8
2407,Belarus,Malignant neoplasms,Testicular cancer,0.0
2408,Belarus,Malignant neoplasms,Kidney cancer,0.9
2409,Belarus,Malignant neoplasms,Bladder cancer,0.4
2410,Belarus,Malignant neoplasms,Brain and nervous system cancers,0.5
2411,Belarus,Malignant neoplasms,Gallbladder and biliary tract cancer,0.2
2412,Belarus,Malignant neoplasms,Larynx cancer,0.5
2413,Belarus,Malignant neoplasms,Thyroid cancer,0.1
2414,Belarus,Malignant neoplasms,Mesothelioma,0.0
2415,Belarus,Malignant neoplasms,"Lymphomas, multiple myeloma",0.5
2416,Belarus,Malignant neoplasms,Leukaemia,0.7
2417,Belarus,Malignant neoplasms,Other malignant neoplasms,0.7
2418,Belarus,Noncommunicable diseases,Other neoplasms,0.0
2420,Belarus,Noncommunicable diseases,Diabetes mellitus,0.7
2422,Belarus,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
2424,Belarus,"Endocrine, blood, immune disorders",Thalassaemias,0.0
2425,Belarus,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
2426,Belarus,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
2427,Belarus,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.1
2428,Belarus,Noncommunicable diseases,Mental and substance use disorders,3.2
2430,Belarus,Mental and substance use disorders,Depressive disorders,0.0
2431,Belarus,Mental and substance use disorders,Bipolar disorder,0.0
2432,Belarus,Mental and substance use disorders,Schizophrenia,0.0
2433,Belarus,Mental and substance use disorders,Alcohol use disorders,2.7
2434,Belarus,Mental and substance use disorders,Drug use disorders,0.5
2435,Belarus,Mental and substance use disorders,Anxiety disorders,0.0
2436,Belarus,Mental and substance use disorders,Eating disorders,0.0
2437,Belarus,Mental and substance use disorders,Autism and Asperger syndrome,0.0
2438,Belarus,Mental and substance use disorders,Childhood behavioural disorders,0.0
2439,Belarus,Mental and substance use disorders,Idiopathic intellectual disability,0.0
2440,Belarus,Mental and substance use disorders,Other mental and behavioural disorders,0.0
2441,Belarus,Noncommunicable diseases,Neurological conditions,3.1
2443,Belarus,Neurological conditions,Alzheimer disease and other dementias,2.3
2444,Belarus,Neurological conditions,Parkinson disease,0.5
2445,Belarus,Neurological conditions,Epilepsy,0.2
2446,Belarus,Neurological conditions,Multiple sclerosis,0.0
2447,Belarus,Neurological conditions,Migraine,0.0
2448,Belarus,Neurological conditions,Non-migraine headache,0.0
2449,Belarus,Neurological conditions,Other neurological conditions,0.1
2450,Belarus,Noncommunicable diseases,Sense organ diseases,0.0
2452,Belarus,Noncommunicable diseases,Cardiovascular diseases,77.5
2454,Belarus,Cardiovascular diseases,Rheumatic heart disease,0.6
2455,Belarus,Cardiovascular diseases,Hypertensive heart disease,0.8
2456,Belarus,Cardiovascular diseases,Ischaemic heart disease,52.9
2457,Belarus,Cardiovascular diseases,Stroke,20.4
2458,Belarus,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",1.6
2459,Belarus,Cardiovascular diseases,Other circulatory diseases,1.2
2460,Belarus,Noncommunicable diseases,Respiratory diseases,5.6
2462,Belarus,Respiratory diseases,Chronic obstructive pulmonary disease,4.9
2463,Belarus,Respiratory diseases,Asthma,0.6
2464,Belarus,Respiratory diseases,Other respiratory diseases,0.1
2465,Belarus,Noncommunicable diseases,Digestive diseases,3.3
2467,Belarus,Digestive diseases,Peptic ulcer disease,0.3
2468,Belarus,Digestive diseases,Cirrhosis of the liver,1.6
2469,Belarus,Digestive diseases,Appendicitis,0.0
2470,Belarus,Digestive diseases,Gastritis and duodenitis,0.0
2471,Belarus,Digestive diseases,Paralytic ileus and intestinal obstruction,0.1
2472,Belarus,Digestive diseases,Inflammatory bowel disease,0.0
2473,Belarus,Digestive diseases,Gallbladder and biliary diseases,0.2
2474,Belarus,Digestive diseases,Pancreatitis,0.5
2475,Belarus,Digestive diseases,Other digestive diseases,0.5
2476,Belarus,Noncommunicable diseases,Genitourinary diseases,0.9
2478,Belarus,Genitourinary diseases,Kidney diseases,0.3
2479,Belarus,Genitourinary diseases,Benign prostatic hyperplasia,0.0
2480,Belarus,Genitourinary diseases,Urolithiasis,0.1
2481,Belarus,Genitourinary diseases,Other urinary diseases,0.5
2482,Belarus,Genitourinary diseases,Infertility,0.0
2483,Belarus,Genitourinary diseases,Gynecological diseases,0.0
2484,Belarus,Noncommunicable diseases,Skin diseases,0.0
2486,Belarus,Noncommunicable diseases,Musculoskeletal diseases,0.0
2488,Belarus,Musculoskeletal diseases,Rheumatoid arthritis,0.0
2489,Belarus,Musculoskeletal diseases,Osteoarthritis,0.0
2490,Belarus,Musculoskeletal diseases,Gout,0.0
2491,Belarus,Musculoskeletal diseases,Back and neck pain,0.0
2492,Belarus,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
2493,Belarus,Noncommunicable diseases,Congenital anomalies,0.5
2495,Belarus,Congenital anomalies,Neural tube defects,0.0
2496,Belarus,Congenital anomalies,Cleft lip and cleft palate,0.0
2497,Belarus,Congenital anomalies,Down syndrome,0.0
2498,Belarus,Congenital anomalies,Congenital heart anomalies,0.3
2499,Belarus,Congenital anomalies,Other chromosomal anomalies,0.0
2500,Belarus,Congenital anomalies,Other congenital anomalies,0.1
2501,Belarus,Noncommunicable diseases,Oral conditions,0.0
2503,Belarus,Noncommunicable diseases,Sudden infant death syndrome,0.0
2506,Belarus,Injuries,Unintentional injuries,8.3
2508,Belarus,Unintentional injuries,Road injury,1.8
2509,Belarus,Unintentional injuries,Poisonings,0.8
2510,Belarus,Unintentional injuries,Falls,1.3
2511,Belarus,Unintentional injuries,"Fire, heat and hot substances",1.0
2512,Belarus,Unintentional injuries,Drowning,1.7
2513,Belarus,Unintentional injuries,Exposure to mechanical forces,0.2
2514,Belarus,Unintentional injuries,Natural disasters,0.0
2515,Belarus,Unintentional injuries,Other unintentional injuries,1.5
2516,Belarus,Injuries,Intentional injuries,5.4
2518,Belarus,Intentional injuries,Self-harm,4.1
2519,Belarus,Intentional injuries,Interpersonal violence,1.3
2520,Belgium,All Causes,"Communicable, maternal, perinatal and nutritional conditions",7.9
2521,Belgium,All Causes,Noncommunicable diseases,90.8
2522,Belgium,All Causes,Injuries,6.9
2525,Belgium,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,2.2
2527,Belgium,Infectious and parasitic diseases,Tuberculosis,0.1
2528,Belgium,Infectious and parasitic diseases,STDs excluding HIV,0.0
2529,Belgium,Infectious and parasitic diseases,HIV/AIDS,0.1
2530,Belgium,Infectious and parasitic diseases,Diarrhoeal diseases,0.1
2531,Belgium,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
2532,Belgium,Infectious and parasitic diseases,Meningitis,0.1
2533,Belgium,Infectious and parasitic diseases,Encephalitis,0.0
2534,Belgium,Infectious and parasitic diseases,Hepatitis,0.2
2535,Belgium,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
2536,Belgium,Infectious and parasitic diseases,Intestinal nematode infections,0.0
2537,Belgium,Infectious and parasitic diseases,Leprosy,0.0
2538,Belgium,Infectious and parasitic diseases,Other infectious diseases,1.7
2539,Belgium,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,5.2
2541,Belgium,Respiratory Infectious ,Lower respiratory infections,5.2
2542,Belgium,Respiratory Infectious ,Upper respiratory infections,0.0
2543,Belgium,Respiratory Infectious ,Otitis media,0.0
2544,Belgium,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2546,Belgium,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
2548,Belgium,Neonatal conditions,Preterm birth complications,0.1
2549,Belgium,Neonatal conditions,Birth asphyxia and birth trauma,0.1
2550,Belgium,Neonatal conditions,Neonatal sepsis and infections,0.0
2551,Belgium,Neonatal conditions,Other neonatal conditions,0.1
2552,Belgium,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.3
2554,Belgium,Nutritional deficiencies,Protein-energy malnutrition,0.1
2555,Belgium,Nutritional deficiencies,Iodine deficiency,0.0
2556,Belgium,Nutritional deficiencies,Vitamin A deficiency,0.0
2557,Belgium,Nutritional deficiencies,Iron-deficiency anaemia,0.1
2558,Belgium,Nutritional deficiencies,Other nutritional deficiencies,0.0
2560,Belgium,Noncommunicable diseases,Malignant neoplasms,27.3
2562,Belgium,Malignant neoplasms,Mouth and oropharynx cancers,0.6
2563,Belgium,Malignant neoplasms,Oesophagus cancer,0.7
2564,Belgium,Malignant neoplasms,Stomach cancer,1.1
2565,Belgium,Malignant neoplasms,Colon and rectum cancers,3.4
2566,Belgium,Malignant neoplasms,Liver cancer,0.7
2567,Belgium,Malignant neoplasms,Pancreas cancer,1.3
2568,Belgium,Malignant neoplasms,"Trachea, bronchus, lung cancers",6.5
2569,Belgium,Malignant neoplasms,Melanoma and other skin cancers,0.4
2570,Belgium,Malignant neoplasms,Breast cancer,2.7
2571,Belgium,Malignant neoplasms,Cervix uteri cancer,0.3
2572,Belgium,Malignant neoplasms,Corpus uteri cancer,0.3
2573,Belgium,Malignant neoplasms,Ovary cancer,0.7
2574,Belgium,Malignant neoplasms,Prostate cancer,1.8
2575,Belgium,Malignant neoplasms,Testicular cancer,0.0
2576,Belgium,Malignant neoplasms,Kidney cancer,0.7
2577,Belgium,Malignant neoplasms,Bladder cancer,0.9
2578,Belgium,Malignant neoplasms,Brain and nervous system cancers,0.7
2579,Belgium,Malignant neoplasms,Gallbladder and biliary tract cancer,0.2
2580,Belgium,Malignant neoplasms,Larynx cancer,0.3
2581,Belgium,Malignant neoplasms,Thyroid cancer,0.1
2582,Belgium,Malignant neoplasms,Mesothelioma,0.2
2583,Belgium,Malignant neoplasms,"Lymphomas, multiple myeloma",1.5
2584,Belgium,Malignant neoplasms,Leukaemia,0.9
2585,Belgium,Malignant neoplasms,Other malignant neoplasms,1.3
2586,Belgium,Noncommunicable diseases,Other neoplasms,0.7
2588,Belgium,Noncommunicable diseases,Diabetes mellitus,1.4
2590,Belgium,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.0
2592,Belgium,"Endocrine, blood, immune disorders",Thalassaemias,0.0
2593,Belgium,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
2594,Belgium,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.2
2595,Belgium,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.9
2596,Belgium,Noncommunicable diseases,Mental and substance use disorders,0.6
2598,Belgium,Mental and substance use disorders,Depressive disorders,0.0
2599,Belgium,Mental and substance use disorders,Bipolar disorder,0.0
2600,Belgium,Mental and substance use disorders,Schizophrenia,0.0
2601,Belgium,Mental and substance use disorders,Alcohol use disorders,0.3
2602,Belgium,Mental and substance use disorders,Drug use disorders,0.2
2603,Belgium,Mental and substance use disorders,Anxiety disorders,0.0
2604,Belgium,Mental and substance use disorders,Eating disorders,0.0
2605,Belgium,Mental and substance use disorders,Autism and Asperger syndrome,0.0
2606,Belgium,Mental and substance use disorders,Childhood behavioural disorders,0.0
2607,Belgium,Mental and substance use disorders,Idiopathic intellectual disability,0.0
2608,Belgium,Mental and substance use disorders,Other mental and behavioural disorders,0.0
