,Zimbabwe,source,target,value
1205,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-15.88636363636364
1206,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,18.41363636363636
1207,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-15.48636363636364
1209,Egypt,Noncommunicable diseases,Malignant neoplasms,29.613636363636363
1210,Egypt,Noncommunicable diseases,Other neoplasms,-16.986363636363638
1211,Egypt,Noncommunicable diseases,Diabetes mellitus,-8.38636363636364
1212,Egypt,Noncommunicable diseases,"Endocrine, blood, immune disorders",-15.786363636363639
1213,Egypt,Noncommunicable diseases,Mental and substance use disorders,-16.986363636363638
1214,Egypt,Noncommunicable diseases,Neurological conditions,-11.18636363636364
1215,Egypt,Noncommunicable diseases,Sense organ diseases,-17.08636363636364
1216,Egypt,Noncommunicable diseases,Cardiovascular diseases,139.91363636363636
1217,Egypt,Noncommunicable diseases,Respiratory diseases,-2.0863636363636395
1218,Egypt,Noncommunicable diseases,Digestive diseases,26.613636363636363
1219,Egypt,Noncommunicable diseases,Genitourinary diseases,-5.38636363636364
1220,Egypt,Noncommunicable diseases,Skin diseases,-16.986363636363638
1221,Egypt,Noncommunicable diseases,Musculoskeletal diseases,-16.986363636363638
1222,Egypt,Noncommunicable diseases,Congenital anomalies,-6.38636363636364
1223,Egypt,Noncommunicable diseases,Oral conditions,-17.08636363636364
1224,El Salvador,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-0.20000000000000018
1225,El Salvador,All Causes,Noncommunicable diseases,10.200000000000001
1227,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.9727272727272727
1228,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.2727272727272725
1229,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.5272727272727273
1230,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.0727272727272728
1231,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.2272727272727273
1233,El Salvador,Noncommunicable diseases,Malignant neoplasms,2.7727272727272725
1234,El Salvador,Noncommunicable diseases,Other neoplasms,-0.6272727272727273
1235,El Salvador,Noncommunicable diseases,Diabetes mellitus,-0.12727272727272732
1236,El Salvador,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.4272727272727273
1237,El Salvador,Noncommunicable diseases,Mental and substance use disorders,0.2727272727272727
1238,El Salvador,Noncommunicable diseases,Neurological conditions,0.07272727272727264
1239,El Salvador,Noncommunicable diseases,Sense organ diseases,-0.6272727272727273
1240,El Salvador,Noncommunicable diseases,Cardiovascular diseases,4.872727272727273
1241,El Salvador,Noncommunicable diseases,Respiratory diseases,0.7727272727272726
1242,El Salvador,Noncommunicable diseases,Digestive diseases,1.0727272727272728
1243,El Salvador,Noncommunicable diseases,Genitourinary diseases,1.1727272727272728
1244,El Salvador,Noncommunicable diseases,Skin diseases,-0.5272727272727273
1245,El Salvador,Noncommunicable diseases,Musculoskeletal diseases,-0.5272727272727273
1246,El Salvador,Noncommunicable diseases,Congenital anomalies,0.17272727272727273
1247,El Salvador,Noncommunicable diseases,Oral conditions,-0.6272727272727273
1248,Equatorial Guinea,All Causes,"Communicable, maternal, perinatal and nutritional conditions",6.35
1249,Equatorial Guinea,All Causes,Noncommunicable diseases,3.65
1251,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,3.213636363636364
1252,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.0136363636363637
1253,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.21363636363636368
1254,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.0136363636363637
1255,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.21363636363636368
1257,Equatorial Guinea,Noncommunicable diseases,Malignant neoplasms,0.4136363636363637
1258,Equatorial Guinea,Noncommunicable diseases,Other neoplasms,0.11363636363636367
1259,Equatorial Guinea,Noncommunicable diseases,Diabetes mellitus,0.3136363636363637
1260,Equatorial Guinea,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.11363636363636367
1261,Equatorial Guinea,Noncommunicable diseases,Mental and substance use disorders,0.11363636363636367
1262,Equatorial Guinea,Noncommunicable diseases,Neurological conditions,0.21363636363636368
1263,Equatorial Guinea,Noncommunicable diseases,Sense organ diseases,0.11363636363636367
1264,Equatorial Guinea,Noncommunicable diseases,Cardiovascular diseases,1.1136363636363638
1265,Equatorial Guinea,Noncommunicable diseases,Respiratory diseases,0.3136363636363637
1266,Equatorial Guinea,Noncommunicable diseases,Digestive diseases,0.4136363636363637
1267,Equatorial Guinea,Noncommunicable diseases,Genitourinary diseases,0.21363636363636368
1268,Equatorial Guinea,Noncommunicable diseases,Skin diseases,0.11363636363636367
1269,Equatorial Guinea,Noncommunicable diseases,Musculoskeletal diseases,0.11363636363636367
1270,Equatorial Guinea,Noncommunicable diseases,Congenital anomalies,0.3136363636363637
1271,Equatorial Guinea,Noncommunicable diseases,Oral conditions,0.11363636363636367
1272,Eritrea,All Causes,"Communicable, maternal, perinatal and nutritional conditions",7.050000000000001
1273,Eritrea,All Causes,Noncommunicable diseases,2.950000000000001
1275,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,6.459090909090909
1276,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.859090909090909
1277,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.15909090909090906
1278,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.1590909090909092
1279,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.25909090909090904
1281,Eritrea,Noncommunicable diseases,Malignant neoplasms,0.4590909090909091
1282,Eritrea,Noncommunicable diseases,Other neoplasms,-0.640909090909091
1283,Eritrea,Noncommunicable diseases,Diabetes mellitus,0.05909090909090897
1284,Eritrea,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.540909090909091
1285,Eritrea,Noncommunicable diseases,Mental and substance use disorders,-0.540909090909091
1286,Eritrea,Noncommunicable diseases,Neurological conditions,-0.440909090909091
1287,Eritrea,Noncommunicable diseases,Sense organ diseases,-0.640909090909091
1288,Eritrea,Noncommunicable diseases,Cardiovascular diseases,3.859090909090909
1289,Eritrea,Noncommunicable diseases,Respiratory diseases,0.25909090909090904
1290,Eritrea,Noncommunicable diseases,Digestive diseases,0.9590909090909091
1291,Eritrea,Noncommunicable diseases,Genitourinary diseases,-0.14090909090909098
1292,Eritrea,Noncommunicable diseases,Skin diseases,-0.640909090909091
1293,Eritrea,Noncommunicable diseases,Musculoskeletal diseases,-0.640909090909091
1294,Eritrea,Noncommunicable diseases,Congenital anomalies,-0.340909090909091
1295,Eritrea,Noncommunicable diseases,Oral conditions,-0.640909090909091
1296,Estonia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-2.7500000000000013
1297,Estonia,All Causes,Noncommunicable diseases,12.75
1299,Estonia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-0.10000000000000003
1300,Estonia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-5.551115123125783e-17
1301,Estonia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.30000000000000004
1302,Estonia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-0.30000000000000004
1303,Estonia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.30000000000000004
1305,Estonia,Noncommunicable diseases,Malignant neoplasms,3.2
1306,Estonia,Noncommunicable diseases,Other neoplasms,-0.30000000000000004
1307,Estonia,Noncommunicable diseases,Diabetes mellitus,-0.20000000000000004
1308,Estonia,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.30000000000000004
1309,Estonia,Noncommunicable diseases,Mental and substance use disorders,0.09999999999999998
1310,Estonia,Noncommunicable diseases,Neurological conditions,-0.10000000000000003
1311,Estonia,Noncommunicable diseases,Sense organ diseases,-0.30000000000000004
1312,Estonia,Noncommunicable diseases,Cardiovascular diseases,10.299999999999999
1313,Estonia,Noncommunicable diseases,Respiratory diseases,-5.551115123125783e-17
1314,Estonia,Noncommunicable diseases,Digestive diseases,0.3999999999999999
1315,Estonia,Noncommunicable diseases,Genitourinary diseases,-0.10000000000000003
1316,Estonia,Noncommunicable diseases,Skin diseases,-0.30000000000000004
1317,Estonia,Noncommunicable diseases,Musculoskeletal diseases,-0.30000000000000004
1318,Estonia,Noncommunicable diseases,Congenital anomalies,-0.20000000000000004
1319,Estonia,Noncommunicable diseases,Oral conditions,-0.30000000000000004
1320,Eswatini,All Causes,"Communicable, maternal, perinatal and nutritional conditions",7.550000000000001
1321,Eswatini,All Causes,Noncommunicable diseases,2.45
1323,Eswatini,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,7.140909090909091
1324,Eswatini,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.9409090909090911
1325,Eswatini,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.040909090909091006
1326,Eswatini,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.440909090909091
1327,Eswatini,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.059090909090909
1329,Eswatini,Noncommunicable diseases,Malignant neoplasms,0.24090909090909102
1330,Eswatini,Noncommunicable diseases,Other neoplasms,-0.159090909090909
1331,Eswatini,Noncommunicable diseases,Diabetes mellitus,0.440909090909091
1332,Eswatini,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.059090909090909
1333,Eswatini,Noncommunicable diseases,Mental and substance use disorders,-0.159090909090909
1334,Eswatini,Noncommunicable diseases,Neurological conditions,-0.059090909090909
1335,Eswatini,Noncommunicable diseases,Sense organ diseases,-0.159090909090909
1336,Eswatini,Noncommunicable diseases,Cardiovascular diseases,1.4409090909090911
1337,Eswatini,Noncommunicable diseases,Respiratory diseases,0.24090909090909102
1338,Eswatini,Noncommunicable diseases,Digestive diseases,0.340909090909091
1339,Eswatini,Noncommunicable diseases,Genitourinary diseases,0.14090909090909098
1340,Eswatini,Noncommunicable diseases,Skin diseases,-0.159090909090909
1341,Eswatini,Noncommunicable diseases,Musculoskeletal diseases,-0.159090909090909
1342,Eswatini,Noncommunicable diseases,Congenital anomalies,0.040909090909091006
1343,Eswatini,Noncommunicable diseases,Oral conditions,-0.159090909090909
1344,Ethiopia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",221.85000000000002
1345,Ethiopia,All Causes,Noncommunicable diseases,-211.84999999999997
1347,Ethiopia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,329.81818181818187
1348,Ethiopia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,81.51818181818182
1349,Ethiopia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-10.581818181818182
1350,Ethiopia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,67.91818181818182
1351,Ethiopia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-10.68181818181818
1353,Ethiopia,Noncommunicable diseases,Malignant neoplasms,-5.981818181818184
1354,Ethiopia,Noncommunicable diseases,Other neoplasms,-39.18181818181818
1355,Ethiopia,Noncommunicable diseases,Diabetes mellitus,-25.78181818181818
1356,Ethiopia,Noncommunicable diseases,"Endocrine, blood, immune disorders",-37.481818181818184
1357,Ethiopia,Noncommunicable diseases,Mental and substance use disorders,-38.38181818181818
1358,Ethiopia,Noncommunicable diseases,Neurological conditions,-32.88181818181818
1359,Ethiopia,Noncommunicable diseases,Sense organ diseases,-39.28181818181818
1360,Ethiopia,Noncommunicable diseases,Cardiovascular diseases,42.21818181818182
1361,Ethiopia,Noncommunicable diseases,Respiratory diseases,-21.881818181818183
1362,Ethiopia,Noncommunicable diseases,Digestive diseases,-4.381818181818183
1363,Ethiopia,Noncommunicable diseases,Genitourinary diseases,-25.581818181818182
1364,Ethiopia,Noncommunicable diseases,Skin diseases,-38.58181818181818
1365,Ethiopia,Noncommunicable diseases,Musculoskeletal diseases,-38.981818181818184
1366,Ethiopia,Noncommunicable diseases,Congenital anomalies,-23.98181818181818
1367,Ethiopia,Noncommunicable diseases,Oral conditions,-39.28181818181818
1368,Fiji,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.1499999999999995
1369,Fiji,All Causes,Noncommunicable diseases,6.85
1371,Fiji,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.5318181818181819
1372,Fiji,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4318181818181819
1373,Fiji,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.23181818181818184
1374,Fiji,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.4318181818181819
1375,Fiji,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.23181818181818184
1377,Fiji,Noncommunicable diseases,Malignant neoplasms,0.6318181818181818
1378,Fiji,Noncommunicable diseases,Other neoplasms,0.23181818181818184
1379,Fiji,Noncommunicable diseases,Diabetes mellitus,1.231818181818182
1380,Fiji,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.23181818181818184
1381,Fiji,Noncommunicable diseases,Mental and substance use disorders,0.23181818181818184
1382,Fiji,Noncommunicable diseases,Neurological conditions,0.33181818181818185
1383,Fiji,Noncommunicable diseases,Sense organ diseases,0.23181818181818184
1384,Fiji,Noncommunicable diseases,Cardiovascular diseases,2.131818181818182
1385,Fiji,Noncommunicable diseases,Respiratory diseases,0.6318181818181818
1386,Fiji,Noncommunicable diseases,Digestive diseases,0.33181818181818185
1387,Fiji,Noncommunicable diseases,Genitourinary diseases,0.4318181818181819
1388,Fiji,Noncommunicable diseases,Skin diseases,0.23181818181818184
1389,Fiji,Noncommunicable diseases,Musculoskeletal diseases,0.23181818181818184
1390,Fiji,Noncommunicable diseases,Congenital anomalies,0.33181818181818185
1391,Fiji,Noncommunicable diseases,Oral conditions,0.23181818181818184
1392,Finland,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-14.6
1393,Finland,All Causes,Noncommunicable diseases,24.6
1395,Finland,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-1.231818181818182
1396,Finland,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.2681818181818179
1397,Finland,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-1.631818181818182
1398,Finland,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-1.531818181818182
1399,Finland,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-1.631818181818182
1401,Finland,Noncommunicable diseases,Malignant neoplasms,8.668181818181818
1402,Finland,Noncommunicable diseases,Other neoplasms,-1.331818181818182
1403,Finland,Noncommunicable diseases,Diabetes mellitus,-1.131818181818182
1404,Finland,Noncommunicable diseases,"Endocrine, blood, immune disorders",-1.531818181818182
1405,Finland,Noncommunicable diseases,Mental and substance use disorders,-0.731818181818182
1406,Finland,Noncommunicable diseases,Neurological conditions,2.5681818181818183
1407,Finland,Noncommunicable diseases,Sense organ diseases,-1.631818181818182
1408,Finland,Noncommunicable diseases,Cardiovascular diseases,19.868181818181817
1409,Finland,Noncommunicable diseases,Respiratory diseases,-0.03181818181818197
1410,Finland,Noncommunicable diseases,Digestive diseases,0.46818181818181803
1411,Finland,Noncommunicable diseases,Genitourinary diseases,-1.131818181818182
1412,Finland,Noncommunicable diseases,Skin diseases,-1.631818181818182
1413,Finland,Noncommunicable diseases,Musculoskeletal diseases,-1.331818181818182
1414,Finland,Noncommunicable diseases,Congenital anomalies,-1.431818181818182
1415,Finland,Noncommunicable diseases,Oral conditions,-1.631818181818182
1416,France,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-203.79999999999998
1417,France,All Causes,Noncommunicable diseases,213.8
1419,France,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-9.986363636363635
1420,France,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-3.686363636363634
1421,France,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-21.586363636363632
1422,France,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-20.086363636363632
1423,France,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-18.186363636363634
1425,France,Noncommunicable diseases,Malignant neoplasms,130.41363636363636
1426,France,Noncommunicable diseases,Other neoplasms,-15.186363636363634
1427,France,Noncommunicable diseases,Diabetes mellitus,-11.386363636363633
1428,France,Noncommunicable diseases,"Endocrine, blood, immune disorders",-13.986363636363635
1429,France,Noncommunicable diseases,Mental and substance use disorders,-16.78636363636363
1430,France,Noncommunicable diseases,Neurological conditions,13.013636363636369
1431,France,Noncommunicable diseases,Sense organ diseases,-21.686363636363634
1432,France,Noncommunicable diseases,Cardiovascular diseases,143.81363636363636
1433,France,Noncommunicable diseases,Respiratory diseases,5.713636363636365
1434,France,Noncommunicable diseases,Digestive diseases,3.5136363636363654
1435,France,Noncommunicable diseases,Genitourinary diseases,-12.486363636363635
1436,France,Noncommunicable diseases,Skin diseases,-19.286363636363635
1437,France,Noncommunicable diseases,Musculoskeletal diseases,-17.586363636363636
1438,France,Noncommunicable diseases,Congenital anomalies,-19.486363636363635
1439,France,Noncommunicable diseases,Oral conditions,-21.686363636363634
1440,Gabon,All Causes,"Communicable, maternal, perinatal and nutritional conditions",5.6
1441,Gabon,All Causes,Noncommunicable diseases,4.4
1443,Gabon,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,4.75909090909091
1444,Gabon,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.8590909090909091
1445,Gabon,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.04090909090909081
1446,Gabon,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.8590909090909091
1447,Gabon,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.04090909090909081
1449,Gabon,Noncommunicable diseases,Malignant neoplasms,0.5590909090909091
1450,Gabon,Noncommunicable diseases,Other neoplasms,-0.14090909090909082
1451,Gabon,Noncommunicable diseases,Diabetes mellitus,0.45909090909090916
1452,Gabon,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.04090909090909081
1453,Gabon,Noncommunicable diseases,Mental and substance use disorders,-0.14090909090909082
1454,Gabon,Noncommunicable diseases,Neurological conditions,0.059090909090909194
1455,Gabon,Noncommunicable diseases,Sense organ diseases,-0.14090909090909082
1456,Gabon,Noncommunicable diseases,Cardiovascular diseases,2.5590909090909095
1457,Gabon,Noncommunicable diseases,Respiratory diseases,0.2590909090909092
1458,Gabon,Noncommunicable diseases,Digestive diseases,0.5590909090909091
1459,Gabon,Noncommunicable diseases,Genitourinary diseases,0.2590909090909092
1460,Gabon,Noncommunicable diseases,Skin diseases,-0.14090909090909082
1461,Gabon,Noncommunicable diseases,Musculoskeletal diseases,-0.14090909090909082
1462,Gabon,Noncommunicable diseases,Congenital anomalies,0.059090909090909194
1463,Gabon,Noncommunicable diseases,Oral conditions,-0.14090909090909082
1464,Gambia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",7.35
1465,Gambia,All Causes,Noncommunicable diseases,2.65
1467,Gambia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,4.040909090909091
1468,Gambia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.4409090909090911
1469,Gambia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.24090909090909102
1470,Gambia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.840909090909091
1471,Gambia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.14090909090909104
1473,Gambia,Noncommunicable diseases,Malignant neoplasms,0.24090909090909102
1474,Gambia,Noncommunicable diseases,Other neoplasms,-0.059090909090908965
1475,Gambia,Noncommunicable diseases,Diabetes mellitus,0.14090909090909104
1476,Gambia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.14090909090909104
1477,Gambia,Noncommunicable diseases,Mental and substance use disorders,-0.059090909090908965
1478,Gambia,Noncommunicable diseases,Neurological conditions,0.04090909090909104
1479,Gambia,Noncommunicable diseases,Sense organ diseases,-0.059090909090908965
1480,Gambia,Noncommunicable diseases,Cardiovascular diseases,1.2409090909090912
1481,Gambia,Noncommunicable diseases,Respiratory diseases,0.14090909090909104
1482,Gambia,Noncommunicable diseases,Digestive diseases,0.44090909090909103
1483,Gambia,Noncommunicable diseases,Genitourinary diseases,0.14090909090909104
1484,Gambia,Noncommunicable diseases,Skin diseases,-0.059090909090908965
1485,Gambia,Noncommunicable diseases,Musculoskeletal diseases,-0.059090909090908965
1486,Gambia,Noncommunicable diseases,Congenital anomalies,0.24090909090909102
1487,Gambia,Noncommunicable diseases,Oral conditions,-0.059090909090908965
1488,Georgia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-18.45
1489,Georgia,All Causes,Noncommunicable diseases,28.45
1491,Georgia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-1.3045454545454547
1492,Georgia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-1.0045454545454544
1493,Georgia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-1.9045454545454545
1494,Georgia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-1.0045454545454544
1495,Georgia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-1.9045454545454545
1497,Georgia,Noncommunicable diseases,Malignant neoplasms,2.6954545454545453
1498,Georgia,Noncommunicable diseases,Other neoplasms,-1.9045454545454545
1499,Georgia,Noncommunicable diseases,Diabetes mellitus,-0.9045454545454545
1500,Georgia,Noncommunicable diseases,"Endocrine, blood, immune disorders",-1.9045454545454545
1501,Georgia,Noncommunicable diseases,Mental and substance use disorders,-1.8045454545454545
1502,Georgia,Noncommunicable diseases,Neurological conditions,-0.20454545454545459
1503,Georgia,Noncommunicable diseases,Sense organ diseases,-1.9045454545454545
1504,Georgia,Noncommunicable diseases,Cardiovascular diseases,36.29545454545455
1505,Georgia,Noncommunicable diseases,Respiratory diseases,-0.8045454545454545
1506,Georgia,Noncommunicable diseases,Digestive diseases,0.19545454545454555
1507,Georgia,Noncommunicable diseases,Genitourinary diseases,-1.5045454545454544
1508,Georgia,Noncommunicable diseases,Skin diseases,-1.9045454545454545
1509,Georgia,Noncommunicable diseases,Musculoskeletal diseases,-1.9045454545454545
1510,Georgia,Noncommunicable diseases,Congenital anomalies,-1.6045454545454545
1511,Georgia,Noncommunicable diseases,Oral conditions,-1.9045454545454545
1512,Germany,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-358.35
1513,Germany,All Causes,Noncommunicable diseases,368.34999999999997
1515,Germany,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-24.786363636363635
1516,Germany,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-15.586363636363636
1517,Germany,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-35.486363636363635
1518,Germany,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-33.78636363636364
1519,Germany,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-34.88636363636363
1521,Germany,Noncommunicable diseases,Malignant neoplasms,179.21363636363637
1522,Germany,Noncommunicable diseases,Other neoplasms,-29.886363636363637
1523,Germany,Noncommunicable diseases,Diabetes mellitus,-18.086363636363636
1524,Germany,Noncommunicable diseases,"Endocrine, blood, immune disorders",-31.886363636363637
1525,Germany,Noncommunicable diseases,Mental and substance use disorders,-28.486363636363635
1526,Germany,Noncommunicable diseases,Neurological conditions,-17.286363636363635
1527,Germany,Noncommunicable diseases,Sense organ diseases,-35.586363636363636
1528,Germany,Noncommunicable diseases,Cardiovascular diseases,347.9136363636364
1529,Germany,Noncommunicable diseases,Respiratory diseases,12.413636363636364
1530,Germany,Noncommunicable diseases,Digestive diseases,6.0136363636363654
1531,Germany,Noncommunicable diseases,Genitourinary diseases,-20.686363636363637
1532,Germany,Noncommunicable diseases,Skin diseases,-35.18636363636364
1533,Germany,Noncommunicable diseases,Musculoskeletal diseases,-33.68636363636364
1534,Germany,Noncommunicable diseases,Congenital anomalies,-33.486363636363635
1535,Germany,Noncommunicable diseases,Oral conditions,-35.586363636363636
1536,Ghana,All Causes,"Communicable, maternal, perinatal and nutritional conditions",35.60000000000001
1537,Ghana,All Causes,Noncommunicable diseases,-25.599999999999994
1539,Ghana,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,63.804545454545455
1540,Ghana,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,8.804545454545456
1541,Ghana,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-4.295454545454544
1542,Ghana,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,13.804545454545456
1543,Ghana,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-4.495454545454544
1545,Ghana,Noncommunicable diseases,Malignant neoplasms,2.204545454545455
1546,Ghana,Noncommunicable diseases,Other neoplasms,-6.995454545454544
1547,Ghana,Noncommunicable diseases,Diabetes mellitus,-4.295454545454544
1548,Ghana,Noncommunicable diseases,"Endocrine, blood, immune disorders",-5.095454545454544
1549,Ghana,Noncommunicable diseases,Mental and substance use disorders,-6.795454545454544
1550,Ghana,Noncommunicable diseases,Neurological conditions,-5.695454545454544
1551,Ghana,Noncommunicable diseases,Sense organ diseases,-6.995454545454544
1552,Ghana,Noncommunicable diseases,Cardiovascular diseases,13.104545454545457
1553,Ghana,Noncommunicable diseases,Respiratory diseases,-3.6954545454545444
1554,Ghana,Noncommunicable diseases,Digestive diseases,0.20454545454545592
1555,Ghana,Noncommunicable diseases,Genitourinary diseases,-4.495454545454544
1556,Ghana,Noncommunicable diseases,Skin diseases,-6.895454545454545
1557,Ghana,Noncommunicable diseases,Musculoskeletal diseases,-6.895454545454545
1558,Ghana,Noncommunicable diseases,Congenital anomalies,-4.295454545454544
1559,Ghana,Noncommunicable diseases,Oral conditions,-6.995454545454544
1560,Greece,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-41.4
1561,Greece,All Causes,Noncommunicable diseases,51.400000000000006
1563,Greece,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-3.527272727272726
1564,Greece,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-0.9272727272727259
1565,Greece,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-4.127272727272726
1566,Greece,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-3.8272727272727263
1567,Greece,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-4.127272727272726
1569,Greece,Noncommunicable diseases,Malignant neoplasms,21.372727272727275
1570,Greece,Noncommunicable diseases,Other neoplasms,-4.127272727272726
1571,Greece,Noncommunicable diseases,Diabetes mellitus,-3.627272727272726
1572,Greece,Noncommunicable diseases,"Endocrine, blood, immune disorders",-3.8272727272727263
1573,Greece,Noncommunicable diseases,Mental and substance use disorders,-3.8272727272727263
1574,Greece,Noncommunicable diseases,Neurological conditions,-2.627272727272726
1575,Greece,Noncommunicable diseases,Sense organ diseases,-4.127272727272726
1576,Greece,Noncommunicable diseases,Cardiovascular diseases,49.372727272727275
1577,Greece,Noncommunicable diseases,Respiratory diseases,5.4727272727272736
